"","tree_id","tree_dbh","curb_loc","health","sidewalk","root_stone","root_grate","trunk_wire","brch_light"
"1337",418657,2,"1","1","0","0","0","0","0"
"1338",131653,25,"1","1","1","0","0","0","0"
"1340",421105,18,"0","1","0","0","0","0","0"
"1341",421107,15,"0","1","0","0","0","0","0"
"1342",418693,2,"1","1","1","0","0","0","0"
"1343",371581,2,"1","1","0","0","0","0","0"
"1344",361788,16,"1","1","1","0","0","0","0"
"1345",576348,2,"1","1","0","0","0","1","0"
"1348",576284,5,"1","1","0","0","0","0","0"
"1350",576285,3,"1","0","0","0","0","0","0"
"1351",576347,2,"1","1","0","0","0","0","0"
"1352",420404,3,"1","1","0","0","0","0","0"
"1353",41454,17,"1","1","1","0","0","0","0"
"1354",41453,5,"1","1","1","0","0","0","0"
"1356",41461,4,"1","0","1","0","0","0","0"
"1357",41458,3,"1","1","0","0","0","0","0"
"1359",41462,2,"1","1","0","0","0","0","0"
"1360",42710,10,"1","1","1","0","0","0","0"
"1361",42712,13,"1","1","1","0","0","0","0"
"1362",42719,9,"1","1","1","0","0","0","0"
"1363",42713,9,"1","1","1","0","0","0","0"
"1364",42714,11,"1","1","1","0","0","0","0"
"1365",41455,4,"1","1","0","0","0","0","0"
"1366",41456,2,"1","1","0","0","0","0","0"
"1367",41457,2,"1","1","0","0","0","0","0"
"1368",42715,11,"1","1","1","0","0","0","0"
"1369",42717,10,"1","1","1","0","0","0","0"
"1370",41463,2,"1","0","0","0","0","0","0"
"1371",42716,12,"1","1","1","1","0","0","0"
"1372",41452,6,"1","1","0","0","0","0","0"
"1373",42720,3,"1","1","0","0","0","0","0"
"1374",42718,8,"1","1","1","1","0","0","0"
"1375",41464,2,"1","0","0","0","0","0","0"
"1376",42711,4,"1","1","0","0","0","0","0"
"1377",41474,3,"1","1","0","0","0","0","0"
"1378",41469,4,"1","1","1","0","0","0","0"
"1379",41473,3,"1","1","0","0","0","0","0"
"1380",41472,3,"1","1","1","0","0","0","0"
"1381",41471,4,"1","1","0","0","0","0","0"
"1383",41470,2,"1","1","1","0","0","0","0"
"1384",41476,2,"1","1","1","0","0","0","0"
"1385",41475,3,"1","1","1","0","0","0","0"
"1386",41465,2,"1","0","0","0","0","0","0"
"1387",70827,5,"0","1","0","0","0","0","0"
"1388",70828,12,"0","1","0","0","0","0","0"
"1389",70822,10,"0","1","0","0","0","0","0"
"1390",70831,9,"0","1","0","0","0","0","0"
"1391",70832,10,"0","1","0","0","0","0","0"
"1392",70833,9,"0","1","0","0","0","1","0"
"1393",41468,3,"1","1","0","0","0","0","0"
"1394",70823,8,"0","1","0","0","0","0","0"
"1395",70820,10,"0","1","1","0","0","0","0"
"1396",70824,11,"0","1","0","0","0","0","0"
"1397",70821,12,"0","1","1","0","0","0","0"
"1398",70826,11,"0","1","0","0","0","0","0"
"1399",70819,12,"0","1","1","0","0","0","0"
"1401",70829,10,"0","1","0","0","0","0","0"
"1402",70825,10,"0","1","0","0","0","0","0"
"1403",41466,2,"1","0","0","0","0","0","0"
"1404",70830,12,"0","1","0","0","0","0","0"
"1405",130985,9,"1","1","1","1","0","0","1"
"1406",131005,11,"1","1","0","0","1","0","1"
"1407",130922,4,"1","1","0","0","0","0","1"
"1408",130921,4,"1","1","0","0","0","0","1"
"1409",130923,6,"1","1","0","0","0","0","1"
"1410",131007,9,"1","1","0","1","0","0","0"
"1411",131006,10,"1","1","1","0","1","0","1"
"1412",130924,6,"1","1","0","0","0","0","1"
"1413",131040,18,"1","1","1","1","0","0","1"
"1414",131042,7,"1","0","0","1","0","0","0"
"1415",131038,12,"1","1","0","0","1","0","1"
"1416",131041,9,"1","1","0","0","0","0","0"
"1417",131039,5,"1","1","1","0","1","0","0"
"1418",131132,9,"1","0","1","0","1","0","1"
"1419",130874,5,"1","1","0","0","0","0","1"
"1420",131129,20,"1","1","0","1","0","0","1"
"1421",130986,18,"1","1","0","1","0","0","1"
"1422",130928,13,"1","1","1","0","0","0","1"
"1423",130988,12,"1","1","1","0","0","0","1"
"1424",130927,12,"1","1","1","0","1","0","1"
"1425",131130,12,"1","1","0","0","0","0","1"
"1426",131453,4,"1","1","0","0","0","0","0"
"1427",131450,6,"1","1","0","0","0","0","0"
"1428",131456,3,"1","0","1","0","0","0","0"
"1429",131382,11,"1","1","0","0","0","0","1"
"1430",131454,4,"1","0","0","0","0","0","0"
"1431",131383,18,"1","1","1","1","0","0","1"
"1432",131452,23,"1","1","1","1","0","0","1"
"1433",131377,4,"1","1","0","0","0","0","1"
"1434",131654,5,"0","1","0","0","0","0","0"
"1435",131656,5,"0","1","1","0","0","0","0"
"1436",131379,5,"1","1","1","0","0","0","0"
"1437",131384,12,"1","1","1","1","0","0","1"
"1438",130987,8,"1","1","0","0","1","0","1"
"1439",131658,6,"0","1","1","0","0","0","0"
"1440",131660,5,"0","1","0","0","0","0","0"
"1441",131381,9,"1","1","0","0","0","0","1"
"1442",131378,35,"1","1","0","1","0","0","0"
"1443",131457,4,"1","1","0","0","0","0","0"
"1444",131380,4,"1","1","0","0","0","0","1"
"1445",131659,4,"0","1","1","0","0","0","0"
"1446",131657,5,"0","1","0","0","0","0","0"
"1447",131655,3,"0","1","1","0","0","0","0"
"1448",131385,24,"1","1","1","1","0","0","0"
"1449",131455,3,"1","0","0","0","0","0","0"
"1450",131376,22,"1","1","1","1","0","1","1"
"1451",324005,11,"1","1","1","0","0","0","0"
"1452",323719,22,"1","1","1","0","0","0","0"
"1453",324006,12,"1","1","0","0","0","0","0"
"1454",324557,4,"1","1","0","0","0","0","0"
"1455",324558,4,"1","1","0","0","0","0","0"
"1456",323425,10,"1","1","1","0","0","0","1"
"1457",324408,8,"1","1","0","0","0","0","1"
"1458",324552,10,"1","1","1","1","0","0","0"
"1459",324541,4,"1","1","0","0","0","0","0"
"1460",323424,9,"1","1","1","0","0","0","1"
"1461",323716,23,"1","1","1","1","0","0","1"
"1462",324105,10,"1","1","0","0","0","0","0"
"1463",324410,3,"1","1","0","0","0","0","0"
"1464",324553,8,"1","1","1","0","0","0","0"
"1465",324107,34,"1","1","1","0","0","0","0"
"1466",324405,10,"1","1","0","0","0","0","0"
"1467",324540,4,"1","1","0","0","0","0","0"
"1468",324110,23,"1","1","1","0","0","0","0"
"1469",324106,24,"1","1","1","0","0","0","0"
"1470",326539,17,"1","1","1","0","0","0","1"
"1471",326546,7,"1","1","0","0","0","0","1"
"1473",326552,10,"1","1","1","0","0","0","1"
"1474",325395,16,"1","1","0","0","0","0","1"
"1476",323506,4,"1","1","0","0","0","0","0"
"1477",324406,4,"1","1","0","0","0","0","0"
"1478",324407,5,"1","1","0","0","0","0","1"
"1479",324409,11,"1","1","0","0","0","0","1"
"1480",325396,3,"1","0","0","0","0","0","0"
"1481",326538,7,"0","1","0","0","0","0","0"
"1482",323532,5,"1","1","0","0","0","0","0"
"1484",323533,19,"1","1","0","0","0","0","0"
"1485",323130,50,"0","1","0","0","0","0","0"
"1486",326548,5,"1","1","1","0","0","0","1"
"1487",323426,12,"1","1","1","0","0","0","0"
"1488",323717,6,"1","1","1","0","0","0","0"
"1489",326551,11,"1","1","1","0","0","1","1"
"1495",326540,4,"0","1","0","0","0","0","0"
"1496",323703,4,"1","1","0","0","0","0","0"
"1498",323839,10,"1","1","0","0","0","0","1"
"1499",324010,22,"1","0","0","0","0","0","0"
"1500",323157,2,"1","1","0","0","0","0","0"
"1501",323140,35,"0","1","0","0","0","0","0"
"1502",323139,39,"0","1","0","0","0","0","0"
"1503",323141,34,"0","1","0","0","0","0","0"
"1504",323142,41,"0","1","0","0","0","0","0"
"1505",323156,5,"0","1","0","0","0","0","0"
"1506",326549,6,"1","1","0","0","0","0","1"
"1508",324604,2,"1","1","1","0","0","0","0"
"1509",323838,5,"1","1","0","0","0","0","1"
"1510",324404,14,"1","1","0","0","0","0","0"
"1512",323491,13,"1","1","1","0","0","0","0"
"1513",324775,20,"1","1","1","0","0","0","0"
"1514",324403,12,"1","1","0","0","0","0","0"
"1515",323707,4,"0","1","0","0","0","0","0"
"1518",326547,8,"0","1","0","0","0","0","0"
"1520",323155,5,"0","1","0","0","0","0","0"
"1521",323534,6,"1","1","0","0","0","0","0"
"1522",323536,5,"1","1","0","0","0","0","0"
"1523",323535,5,"1","1","1","0","0","0","0"
"1524",324605,2,"1","1","1","0","0","0","0"
"1525",324779,10,"1","1","1","0","0","0","0"
"1526",323696,5,"1","1","0","0","0","0","0"
"1527",323698,4,"1","1","0","0","0","0","0"
"1528",323364,5,"1","1","0","0","0","0","0"
"1529",323837,7,"1","1","1","0","0","0","1"
"1530",324780,37,"1","1","0","0","0","0","0"
"1531",324776,31,"1","1","1","0","0","0","0"
"1532",324777,32,"1","1","1","0","0","0","0"
"1533",326545,9,"0","1","0","0","0","0","0"
"1534",326544,3,"1","1","0","0","0","0","1"
"1535",326541,11,"0","1","0","0","0","0","0"
"1536",324009,13,"1","1","1","0","0","0","0"
"1537",326543,6,"1","1","0","0","0","0","1"
"1538",323492,20,"1","1","1","0","0","0","1"
"1539",326542,9,"0","1","0","0","0","0","0"
"1541",324008,32,"1","1","1","0","0","0","0"
"1542",324778,7,"1","1","0","0","0","0","0"
"1543",324704,2,"1","1","0","0","0","0","0"
"1544",324603,12,"1","1","0","0","0","0","0"
"1545",323143,17,"1","1","1","0","0","0","0"
"1546",323756,15,"1","1","1","0","0","0","0"
"1547",324402,18,"1","1","0","0","0","0","0"
"1548",324795,5,"1","1","0","0","0","0","0"
"1549",324109,10,"1","1","1","0","0","0","0"
"1550",323358,10,"1","1","1","0","0","0","0"
"1551",324401,17,"1","1","0","0","0","0","0"
"1552",323145,21,"1","1","0","0","0","0","0"
"1553",323718,7,"1","1","1","0","0","0","0"
"1554",323922,15,"1","1","1","0","0","0","1"
"1555",324469,4,"1","1","0","0","0","0","0"
"1556",325890,15,"0","1","0","0","0","0","1"
"1557",325891,14,"0","1","0","0","0","0","1"
"1558",323755,15,"1","1","1","0","0","0","0"
"1559",324108,12,"1","1","1","0","0","0","0"
"1560",325898,4,"0","1","0","0","0","0","1"
"1561",325896,5,"0","1","0","0","0","0","0"
"1562",325397,3,"1","1","0","0","0","0","0"
"1563",324794,5,"1","1","0","0","0","0","0"
"1564",323362,16,"1","1","0","0","0","0","0"
"1565",323360,13,"1","1","0","0","0","0","0"
"1567",324543,4,"1","1","0","0","0","0","0"
"1568",324544,4,"1","1","0","0","0","0","0"
"1569",324547,5,"1","1","0","0","0","0","0"
"1570",324542,5,"1","1","0","0","0","0","0"
"1571",324796,25,"1","1","1","0","0","0","0"
"1572",324545,5,"1","1","0","0","0","0","1"
"1573",324546,5,"1","1","0","0","0","0","0"
"1574",325893,3,"0","1","0","0","0","0","0"
"1575",323821,6,"1","1","0","0","0","0","0"
"1576",323823,8,"1","1","0","0","0","0","0"
"1577",325895,4,"0","1","0","0","0","0","0"
"1578",323819,9,"1","1","0","0","0","0","0"
"1579",325892,15,"0","1","0","0","0","0","1"
"1580",323579,18,"0","1","0","0","0","0","0"
"1581",325399,5,"1","1","0","0","0","0","0"
"1582",323822,5,"1","1","0","0","0","0","0"
"1583",324548,4,"1","1","0","0","0","0","0"
"1584",323131,18,"0","1","0","0","0","0","0"
"1585",325897,3,"0","1","0","0","0","0","0"
"1586",324606,12,"1","1","1","0","0","0","0"
"1587",323697,4,"1","1","0","0","0","0","0"
"1589",325398,3,"1","1","0","0","0","0","0"
"1590",324713,2,"1","1","0","0","0","0","0"
"1591",325889,15,"0","1","0","0","0","0","1"
"1592",325888,3,"0","1","0","0","0","0","0"
"1594",326208,11,"1","1","1","0","0","0","0"
"1595",324551,5,"1","1","0","0","0","0","0"
"1596",326210,12,"1","1","1","0","0","0","0"
"1597",326207,15,"1","1","1","0","0","0","0"
"1598",326209,11,"1","1","1","0","0","0","0"
"1599",323292,32,"1","1","1","1","0","0","1"
"1600",323924,4,"1","1","0","0","0","0","1"
"1601",324411,16,"1","1","1","0","0","0","0"
"1602",324549,13,"1","1","1","0","0","0","0"
"1603",325780,31,"1","1","1","1","0","0","1"
"1604",323921,13,"1","1","0","0","0","0","1"
"1605",323834,20,"1","1","1","1","0","0","1"
"1606",323836,16,"1","1","1","0","0","0","1"
"1607",324556,16,"1","1","1","1","0","0","0"
"1608",323835,18,"1","1","1","0","0","0","1"
"1609",323365,14,"1","1","1","0","0","0","0"
"1610",325894,4,"0","1","0","0","0","0","0"
"1611",323926,7,"1","1","0","0","0","0","1"
"1612",323927,6,"1","1","0","0","0","0","1"
"1613",324554,15,"1","1","1","1","0","0","0"
"1614",324703,16,"1","1","0","0","0","0","1"
"1615",324700,14,"1","1","1","0","0","0","1"
"1616",323928,6,"1","1","0","0","0","0","1"
"1617",324555,16,"1","1","1","0","0","0","0"
"1618",324602,12,"1","1","1","0","0","0","0"
"1619",323295,1,"1","1","0","0","0","0","0"
"1620",324699,16,"1","1","1","0","0","0","1"
"1621",324550,11,"1","1","1","1","0","0","0"
"1622",323925,2,"1","1","0","0","0","0","0"
"1623",324697,15,"1","1","0","0","0","0","1"
"1624",326385,15,"1","1","0","0","0","0","1"
"1625",326274,7,"1","1","0","0","0","0","1"
"1626",326275,9,"1","1","1","0","0","0","1"
"1627",326212,12,"1","1","1","0","0","0","0"
"1628",326211,11,"1","1","1","0","0","0","0"
"1629",326206,9,"1","1","1","0","0","0","0"
"1630",323296,2,"1","1","0","0","0","0","0"
"1631",324007,24,"1","1","1","0","0","0","0"
"1632",323820,24,"1","1","0","0","0","0","0"
"1633",325781,28,"0","1","1","1","0","0","1"
"1634",326202,4,"1","1","0","0","0","0","0"
"1635",326203,11,"1","1","1","0","0","0","0"
"1636",323757,18,"1","1","0","0","0","0","0"
"1637",323294,1,"1","1","0","0","0","0","1"
"1638",323359,4,"1","1","0","0","0","0","0"
"1639",323293,2,"1","1","0","0","0","0","1"
"1640",325804,11,"1","1","1","0","0","0","0"
"1641",324711,15,"1","1","1","0","0","0","1"
"1642",326205,9,"1","1","1","0","0","0","0"
"1643",323833,16,"1","1","1","0","0","0","1"
"1644",324698,14,"1","1","0","0","0","0","1"
"1645",325805,9,"1","1","1","0","0","0","0"
"1646",325803,10,"1","1","1","0","0","0","0"
"1647",324710,18,"1","1","0","0","0","0","1"
"1648",324701,14,"1","1","1","0","0","0","1"
"1649",323923,10,"1","1","0","0","0","0","1"
"1650",325809,11,"1","1","1","0","0","0","0"
"1651",422156,4,"1","1","0","0","0","0","0"
"1652",422154,18,"1","1","1","1","0","0","0"
"1653",422155,7,"1","1","1","0","0","0","0"
"1654",422159,1,"1","1","0","0","0","0","0"
"1655",422157,6,"1","1","0","0","0","0","0"
"1657",324470,11,"1","1","1","0","0","0","0"
"1658",420869,6,"0","1","0","0","0","0","0"
"1659",420875,4,"1","1","0","0","0","0","0"
"1660",420874,9,"1","1","0","0","0","0","0"
"1661",420870,4,"0","1","0","0","0","0","0"
"1662",422448,14,"1","1","0","0","0","0","0"
"1663",422443,5,"1","1","0","0","0","0","0"
"1664",422445,4,"1","1","0","0","0","0","0"
"1666",422444,4,"1","1","0","0","0","0","0"
"1667",420878,27,"1","1","0","0","0","0","0"
"1668",420880,25,"1","1","1","1","0","0","0"
"1669",420877,30,"1","1","1","0","0","0","0"
"1670",420876,18,"1","1","1","1","0","0","0"
"1671",422158,4,"1","1","1","0","0","0","0"
"1672",420871,20,"1","1","1","1","0","0","0"
"1673",420873,21,"1","1","1","0","0","0","0"
"1674",422447,11,"1","1","0","0","0","0","0"
"1675",326386,9,"1","1","0","0","0","0","0"
"1680",422446,25,"1","1","1","0","0","0","0"
"1681",422459,5,"1","1","0","0","0","0","0"
"1682",420872,25,"1","1","0","0","0","0","0"
"1683",420879,27,"1","1","1","1","0","0","0"
"1684",323537,2,"1","1","0","0","0","0","0"
"1685",422460,3,"1","1","0","0","0","0","0"
"1686",422441,16,"0","1","1","0","0","0","0"
"1687",422440,19,"0","1","0","0","0","0","0"
"1688",323714,8,"1","1","0","0","0","0","0"
"1689",422442,14,"0","1","0","0","0","0","0"
"1690",323538,2,"1","1","0","0","0","0","0"
"1691",422439,21,"0","1","0","0","0","0","0"
"1692",422162,5,"1","1","0","0","0","0","0"
"1693",326272,6,"1","1","1","0","0","0","1"
"1694",325806,9,"1","1","1","0","0","0","0"
"1695",325808,11,"1","1","1","0","0","0","0"
"1696",422160,3,"1","1","0","0","0","0","0"
"1697",422161,4,"1","1","0","0","0","0","0"
"1698",325810,11,"1","1","1","0","0","0","0"
"1699",422461,3,"1","1","0","0","0","0","0"
"1700",323363,19,"1","1","1","1","0","0","0"
"1701",421101,5,"0","1","0","0","0","0","0"
"1702",325802,11,"1","1","1","0","0","0","0"
"1703",325807,9,"1","1","1","0","0","0","0"
"1704",326383,7,"1","1","1","0","0","0","1"
"1705",326384,9,"1","1","1","0","0","0","1"
"1706",326382,6,"1","1","1","0","0","0","1"
"1707",421095,6,"1","1","0","0","0","0","0"
"1708",326273,9,"1","1","1","0","0","0","1"
"1709",421100,5,"1","0","0","0","0","0","0"
"1710",584234,2,"1","1","0","0","0","0","0"
"1711",584235,2,"1","1","1","0","0","0","0"
"1712",584236,2,"1","1","1","0","0","0","0"
"1713",323715,8,"1","1","0","0","0","0","0"
"1714",40262,8,"1","1","0","0","0","0","0"
"1715",40263,8,"1","1","1","0","0","0","0"
"1716",40261,8,"1","1","1","1","0","0","0"
"1717",40259,8,"1","1","1","1","0","0","0"
"1718",40260,6,"1","1","1","1","0","0","0"
"1719",40258,7,"1","1","1","1","0","0","0"
"1721",40231,11,"1","1","0","0","0","0","0"
"1722",40233,11,"1","1","1","0","0","0","0"
"1723",40232,11,"1","1","1","0","0","0","0"
"1724",40267,8,"1","1","1","0","0","0","0"
"1725",40264,7,"1","1","1","0","0","0","0"
"1726",41661,3,"1","1","0","0","0","0","0"
"1727",41663,3,"1","1","0","0","0","0","0"
"1728",40265,5,"1","1","0","0","0","0","0"
"1729",40266,8,"1","1","1","0","0","0","0"
"1730",41665,3,"1","0","0","0","0","0","0"
"1731",40268,1,"1","1","0","0","0","0","0"
"1732",41662,3,"1","1","0","0","0","0","0"
"1733",41664,3,"1","1","0","0","0","0","0"
"1734",41658,13,"1","1","1","1","0","0","0"
"1735",41660,13,"1","1","1","1","0","0","0"
"1736",41659,22,"1","1","1","1","0","0","0"
"1737",40227,15,"1","1","0","0","0","0","0"
"1738",40269,1,"1","1","1","0","0","0","0"
"1739",40228,15,"1","1","0","0","0","0","0"
"1740",40234,12,"1","1","1","0","0","0","0"
"1741",40225,16,"1","1","0","0","0","0","0"
"1742",40270,10,"1","1","0","0","0","0","0"
"1743",40272,16,"1","1","1","1","0","0","0"
"1744",40230,18,"1","1","0","0","0","0","0"
"1745",40226,5,"1","1","0","0","0","0","0"
"1746",40271,9,"1","1","1","0","0","0","0"
"1747",17710,2,"1","0","0","0","0","0","0"
"1749",17678,30,"1","1","0","0","0","0","0"
"1750",17677,30,"1","1","0","0","0","0","0"
"1751",17682,24,"1","1","0","0","0","0","0"
"1752",17680,2,"1","1","0","0","0","0","0"
"1755",17685,24,"1","1","0","0","0","0","0"
"1756",17683,25,"1","1","0","0","0","0","0"
"1757",17679,29,"1","1","0","0","0","0","0"
"1758",17681,24,"1","1","0","0","0","0","0"
"1759",17686,27,"1","1","0","0","0","0","0"
"1760",17709,2,"1","0","0","0","0","0","0"
"1761",17697,2,"1","0","0","0","0","0","0"
"1764",17687,3,"1","0","0","0","0","0","0"
"1765",17688,3,"1","0","0","0","0","0","0"
"1766",17691,2,"1","0","0","0","0","0","0"
"1767",17702,2,"1","0","0","0","0","0","0"
"1768",17703,2,"1","0","0","0","0","0","0"
"1769",17689,2,"1","0","0","0","0","0","0"
"1770",17708,3,"1","0","0","0","0","0","0"
"1771",17698,2,"1","0","0","0","0","0","0"
"1772",17696,3,"1","1","0","0","0","0","0"
"1773",17707,2,"1","0","0","0","0","0","0"
"1774",17714,2,"1","1","0","0","0","0","0"
"1775",17700,4,"1","1","0","0","0","0","0"
"1776",17699,4,"1","1","0","0","0","0","0"
"1777",17701,3,"1","1","0","0","0","0","0"
"1778",17706,3,"1","1","0","0","0","0","0"
"1779",17695,3,"1","1","0","0","0","0","0"
"1780",17712,2,"1","1","0","0","0","0","0"
"1781",17716,3,"1","1","0","0","0","0","0"
"1782",17715,2,"1","1","0","0","0","0","0"
"1783",17694,3,"0","1","0","0","0","0","0"
"1784",17705,2,"1","0","0","0","0","0","0"
"1785",17693,3,"1","1","0","0","0","0","0"
"1786",17713,3,"1","1","0","0","0","0","0"
"1787",537332,2,"1","1","0","0","0","0","0"
"1788",537338,10,"1","1","0","0","0","0","0"
"1789",537337,2,"1","1","0","0","0","0","0"
"1790",537336,3,"1","1","0","0","0","0","0"
"1791",537339,11,"1","1","0","0","0","0","0"
"1792",537334,2,"1","1","0","0","0","0","0"
"1793",537333,3,"1","1","0","0","0","0","0"
"1794",537335,18,"1","1","0","0","0","0","0"
"1795",42739,2,"1","1","1","0","0","0","0"
"1796",42740,2,"1","1","0","0","0","0","0"
"1797",42738,2,"1","1","1","0","0","0","0"
"1798",42741,2,"1","1","0","0","0","0","0"
"1799",42743,2,"1","1","0","0","0","0","0"
"1800",42742,2,"1","1","0","0","0","0","0"
"1801",42744,2,"1","1","1","0","0","0","0"
"1802",113218,5,"1","1","0","0","0","0","0"
"1803",71664,5,"1","1","0","0","0","0","0"
"1804",113238,4,"1","1","1","0","0","0","0"
"1805",71661,6,"1","1","0","0","0","0","0"
"1806",71663,5,"1","1","0","0","0","0","0"
"1807",113392,4,"1","1","1","0","0","0","1"
"1808",113239,3,"1","1","0","0","0","0","0"
"1809",71659,6,"1","1","0","0","0","0","0"
"1810",287085,3,"1","1","0","0","0","0","0"
"1811",286970,22,"1","1","1","0","0","0","0"
"1812",286971,23,"1","1","1","0","0","0","1"
"1813",286972,23,"1","1","1","0","0","0","0"
"1814",286973,26,"1","1","1","0","0","0","0"
"1815",287020,11,"1","1","0","0","0","1","1"
"1816",287022,32,"1","1","0","0","0","1","1"
"1817",287021,16,"1","1","0","0","0","0","1"
"1818",287023,29,"1","1","1","0","0","1","1"
"1820",291071,10,"1","1","0","0","0","0","0"
"1821",286975,26,"1","1","1","0","0","0","1"
"1822",287103,38,"1","1","1","0","0","0","0"
"1823",291586,17,"1","1","1","0","0","0","1"
"1824",291069,6,"1","1","0","0","0","0","0"
"1825",290613,6,"1","1","0","0","0","0","0"
"1826",286974,23,"1","1","1","0","0","0","0"
"1827",296524,10,"1","1","0","0","0","0","1"
"1828",292823,4,"1","1","0","0","0","0","1"
"1829",287104,11,"1","1","0","0","0","0","0"
"1830",290615,2,"1","1","0","0","0","0","0"
"1831",289072,30,"1","1","1","0","0","0","0"
"1832",289073,40,"1","1","1","0","0","0","0"
"1833",296529,20,"1","1","0","0","0","0","0"
"1834",287086,4,"1","1","0","0","0","0","0"
"1835",286976,20,"1","1","1","0","0","0","0"
"1836",290614,2,"1","1","0","0","0","0","0"
"1837",286977,37,"1","1","1","0","0","0","0"
"1838",291078,24,"1","1","0","0","0","0","0"
"1839",287026,5,"1","1","0","0","0","0","0"
"1840",291076,25,"1","1","0","0","0","0","0"
"1841",296536,10,"1","1","0","0","0","0","0"
"1842",296528,19,"1","1","0","0","0","0","1"
"1843",291066,6,"1","1","0","0","0","0","0"
"1844",290618,26,"1","1","0","0","0","0","0"
"1845",291065,6,"1","1","0","0","0","0","0"
"1846",291067,6,"1","1","0","0","0","0","0"
"1848",291075,23,"1","1","0","0","0","0","0"
"1849",291068,6,"1","1","0","0","0","0","0"
"1850",290518,8,"1","1","0","0","0","0","0"
"1851",290511,9,"1","1","0","0","0","0","0"
"1852",290520,9,"1","1","0","0","0","0","0"
"1853",290526,7,"1","1","0","0","0","0","0"
"1854",292828,14,"1","1","0","0","0","0","1"
"1855",292830,13,"1","1","0","0","0","0","1"
"1856",292829,16,"1","1","0","0","0","0","1"
"1857",290527,15,"1","1","0","0","0","0","1"
"1858",291587,3,"1","1","0","0","0","0","0"
"1859",292827,14,"0","0","0","0","0","0","1"
"1860",291070,22,"1","1","0","0","0","0","0"
"1861",290504,25,"1","1","0","0","0","0","1"
"1862",296525,9,"1","1","0","0","0","0","0"
"1863",289071,8,"1","1","1","0","0","0","0"
"1864",287024,3,"1","1","0","0","0","0","0"
"1865",289070,35,"1","1","1","0","0","0","0"
"1866",290508,7,"1","1","0","0","0","0","1"
"1867",300748,3,"1","1","0","0","0","0","1"
"1868",296517,4,"1","1","0","0","0","0","0"
"1869",290503,10,"1","1","0","0","0","0","1"
"1870",292832,12,"1","1","0","0","0","0","1"
"1871",295922,5,"1","1","0","0","0","0","0"
"1872",292824,29,"0","1","0","0","0","0","1"
"1873",291584,8,"1","1","0","0","0","0","1"
"1874",296641,10,"1","1","1","0","0","0","1"
"1875",290524,4,"1","1","0","0","0","0","0"
"1876",291072,10,"1","1","0","0","0","0","0"
"1877",295921,4,"1","1","0","0","0","0","0"
"1878",295928,11,"1","1","0","0","0","0","0"
"1879",290616,1,"1","1","0","0","0","0","0"
"1880",291077,4,"1","1","0","0","0","0","0"
"1881",295924,4,"1","1","0","0","0","0","0"
"1882",296526,3,"1","1","0","0","0","0","0"
"1883",295923,4,"1","1","0","0","0","0","0"
"1884",295927,4,"1","1","0","0","0","0","0"
"1885",296537,11,"1","1","0","0","0","0","1"
"1886",296527,20,"1","1","1","0","0","0","1"
"1887",290523,33,"1","1","0","0","0","0","0"
"1888",300747,7,"1","1","0","0","0","0","1"
"1889",291073,30,"1","1","0","0","0","0","0"
"1890",295917,3,"1","1","0","0","0","0","0"
"1891",290525,13,"1","1","1","0","0","0","0"
"1892",292825,32,"0","1","0","0","0","0","0"
"1893",301980,13,"1","1","0","0","0","0","0"
"1894",296520,10,"1","1","0","0","0","0","0"
"1895",295929,10,"1","1","1","0","0","0","0"
"1896",296531,11,"1","1","0","0","0","0","0"
"1897",290509,8,"1","1","0","0","0","0","1"
"1898",296534,12,"1","1","0","0","0","0","1"
"1899",296640,10,"1","1","1","0","0","0","1"
"1900",290519,2,"1","1","0","0","0","0","0"
"1901",295918,19,"1","1","0","0","0","0","0"
"1902",290517,2,"1","1","0","0","0","0","0"
"1903",292999,8,"1","1","1","0","0","0","0"
"1904",296519,12,"1","1","0","0","0","0","1"
"1905",293001,10,"1","1","1","0","0","0","0"
"1906",295935,12,"1","1","0","0","0","0","0"
"1907",293000,8,"1","1","1","0","0","0","0"
"1908",287025,3,"1","1","0","0","0","0","0"
"1909",296518,8,"1","1","0","0","0","0","0"
"1910",293003,17,"1","1","0","0","0","0","1"
"1911",290592,4,"1","1","0","0","0","0","0"
"1912",290500,4,"1","1","0","0","0","0","0"
"1913",290507,5,"1","1","0","0","0","0","0"
"1914",290589,5,"1","1","0","0","0","0","1"
"1915",290617,3,"1","1","0","0","0","0","0"
"1916",296522,11,"1","1","0","0","0","0","1"
"1917",300161,4,"1","1","0","0","0","0","0"
"1918",300731,4,"1","1","0","0","0","0","0"
"1919",71660,4,"1","1","0","0","0","0","0"
"1920",71662,6,"1","1","0","0","0","0","0"
"1921",290796,7,"1","1","0","0","0","0","1"
"1922",290528,14,"1","1","0","0","0","0","0"
"1923",290510,6,"1","1","0","0","0","0","1"
"1924",290590,5,"1","1","0","0","0","0","0"
"1925",291585,23,"1","1","0","0","0","0","1"
"1926",290593,4,"1","1","0","0","0","0","0"
"1927",290797,12,"1","1","0","0","0","0","1"
"1928",300749,4,"1","1","0","0","0","0","0"
"1929",290595,2,"1","1","0","0","0","0","0"
"1930",300732,3,"1","0","0","0","0","0","0"
"1931",295931,11,"1","1","1","0","0","0","0"
"1932",296523,14,"1","1","0","0","0","0","1"
"1933",291583,10,"1","1","0","0","0","0","0"
